,tv,radio,social_media,influencer,sales
1679,89000.0,20869.81,7882.76,Nano,311545.88
1680,53000.0,21222.23,3976.83,Micro,186613.25
1681,62000.0,13683.65,2722.71,Micro,223622.44
1682,85000.0,32114.78,6307.49,Nano,304555.92
1683,100000.0,29610.9,4297.27,Mega,355411.33
1684,28000.0,13441.88,5166.03,Nano,101213.19
1685,50000.0,22295.54,2821.39,Nano,176294.09
1686,26000.0,10270.52,1711.64,Mega,96788.64
1687,40000.0,5283.8,56.52,Nano,137119.11
1688,22000.0,11868.61,222.56,Macro,78822.72
1689,39000.0,21752.34,6362.99,Nano,139528.95
1690,97000.0,39727.2,5700.07,Micro,345400.24
1691,15000.0,11653.46,419.26,Nano,57627.22
1692,42000.0,6574.75,1906.42,Mega,146444.49
1693,60000.0,29914.67,7566.09,Macro,213232.03
1694,39000.0,16880.6,4300.45,Mega,134581.99
1695,59000.0,21732.27,1164.41,Nano,213546.22
1696,13000.0,1785.75,1150.82,Macro,44242.12
1697,85000.0,26312.63,3527.46,Mega,301290.59
1698,93000.0,14971.53,4950.84,Nano,330152.38
1699,39000.0,19772.58,1932.4,Nano,133883.0
1700,24000.0,15578.23,613.99,Macro,78674.77
1701,40000.0,6840.43,2211.28,Micro,141114.89
1702,94000.0,30740.82,1325.99,Micro,335527.95
1703,29000.0,8594.47,6259.99,Macro,105273.3
1704,75000.0,23215.83,2823.4,Macro,267108.2
1705,85000.0,30885.93,2762.63,Macro,297121.01
1706,51000.0,15570.83,4419.48,Mega,181365.91
1707,37000.0,16228.96,1856.52,Nano,136573.13
1708,18000.0,10611.28,2088.64,Nano,64967.4
1709,13000.0,1132.16,2182.92,Mega,44563.31
1710,90000.0,29891.63,7445.37,Macro,316022.71
1711,38000.0,10628.08,4223.89,Nano,136930.0
1712,89000.0,31344.57,5531.73,Micro,313838.46
1713,26000.0,4561.39,1791.09,Micro,90850.86
1714,92000.0,31098.59,5451.93,Mega,328209.16
1715,60000.0,19563.82,3911.59,Mega,213841.87
1716,67000.0,15843.88,274.85,Micro,242932.24
1717,91000.0,29302.89,2054.14,Mega,324202.6
1718,15000.0,3367.65,817.35,Micro,52829.0
1719,82000.0,27947.78,2390.36,Mega,293580.97
1720,51000.0,12962.22,1307.51,Micro,182028.79
1721,53000.0,24255.94,3567.09,Micro,188784.95
1722,47000.0,11503.18,2519.34,Nano,162315.61
1723,34000.0,10924.82,2761.08,Nano,120448.08
1724,70000.0,27825.06,7517.23,Mega,251837.38
1725,85000.0,22070.46,558.26,Mega,302918.99
1726,53000.0,15786.35,1018.86,Macro,193023.92
1727,57000.0,16932.77,570.01,Mega,205320.97
1728,93000.0,27054.47,5748.86,Micro,328674.0
1729,52000.0,19521.4,5296.02,Macro,188037.47
1730,92000.0,30330.52,6592.4,Macro,329550.65
1731,25000.0,10332.2,1864.73,Macro,85801.46
1732,83000.0,23744.03,3853.4,Macro,298184.3
1733,12000.0,8674.41,2760.25,Mega,42188.48
1734,58000.0,19312.66,7152.38,Macro,205850.16
1735,84000.0,25521.12,6982.2,Micro,303941.79
1736,49000.0,11185.66,1117.54,Nano,174947.98
1737,17000.0,5915.59,3679.59,Nano,57354.29
1738,58000.0,14391.78,1226.27,Micro,207695.57
1739,46000.0,12804.59,403.18,Macro,162916.83
1740,49000.0,14016.64,804.73,Mega,178601.66
1741,86000.0,24117.31,7885.15,Micro,297417.98
1742,82000.0,31272.16,7156.2,Mega,292800.01
1743,46000.0,16336.81,2608.25,Nano,164119.85
1744,43000.0,15188.57,760.14,Macro,153603.41
1745,45000.0,19521.13,5018.55,Mega,159639.58
1746,39000.0,9711.79,4085.5,Micro,136261.7
1747,46000.0,18289.17,3367.69,Nano,162761.07
1748,19000.0,11300.06,1951.96,Mega,66929.74
1749,61000.0,20731.15,2600.84,Macro,219276.27
1750,87000.0,28939.84,4558.25,Micro,309115.98
1751,93000.0,29241.09,3030.02,Micro,328545.07
1752,100000.0,33151.81,5473.67,Nano,352031.65
1753,79000.0,24182.64,8113.0,Macro,282006.86
1754,60000.0,19075.9,28.58,Micro,215863.02
1755,84000.0,29138.07,4477.79,Mega,294836.51
1756,58000.0,13868.84,415.37,Mega,208214.19
1757,58000.0,21035.64,2676.06,Nano,201130.63
1758,77000.0,24143.23,6439.21,Micro,272136.96
1759,22000.0,2143.68,2392.67,Nano,75447.4
1760,95000.0,30898.25,4795.85,Macro,340178.77
1761,55000.0,13813.63,3245.54,Mega,193841.08
1762,40000.0,8398.91,1465.69,Mega,146062.48
1763,28000.0,12140.13,5189.19,Macro,105175.76
1764,50000.0,16216.66,4527.34,Macro,176198.37
1765,30000.0,559.36,865.26,Macro,104014.13
1766,22000.0,12654.18,1185.98,Macro,78517.37
1767,60000.0,15654.26,1535.04,Micro,213047.02
1768,77000.0,27556.09,7176.76,Mega,274111.19
1769,12000.0,13938.27,411.81,Nano,43626.27
1770,30000.0,4448.54,1895.34,Macro,102968.9
1771,79000.0,23627.7,4313.29,Micro,283239.28
1772,15000.0,3618.89,424.48,Micro,57132.09
1773,94000.0,28346.33,2769.19,Macro,341096.15
1774,46000.0,14192.76,5080.54,Micro,166853.2
1775,34000.0,5781.91,2625.23,Mega,123685.49
1776,74000.0,16855.25,4161.09,Mega,266490.54
1777,92000.0,26814.05,4200.58,Macro,324161.38
1778,30000.0,8232.99,635.69,Micro,106064.6
1779,88000.0,21332.99,8327.31,Micro,318417.59
1780,91000.0,17881.86,4934.91,Nano,327386.93
1781,83000.0,19350.93,759.75,Micro,295168.43
1782,34000.0,4450.95,4797.78,Micro,123589.12
1783,41000.0,17410.68,3407.15,Mega,146081.46
1784,15000.0,1768.19,2568.93,Macro,58273.58
1785,78000.0,36402.42,5322.76,Macro,277707.3
1786,63000.0,25081.5,2684.25,Micro,221809.87
1787,75000.0,27377.91,6011.35,Macro,261807.77
1788,48000.0,20834.12,539.19,Micro,171739.09
1789,94000.0,30876.15,7201.35,Nano,336746.54
1790,39000.0,8027.42,3780.1,Mega,141087.08
1791,13000.0,9434.36,1803.38,Micro,49117.66
1792,42000.0,15504.43,2861.96,Mega,145797.66
1793,71000.0,18513.56,825.06,Mega,250940.44
1794,36000.0,14412.88,3113.93,Mega,129825.38
1795,64000.0,18920.71,3248.47,Nano,230401.85
1796,99000.0,34192.93,7824.97,Micro,357105.09
1797,95000.0,39361.42,6182.3,Macro,342778.79
1798,17000.0,43.08,1299.32,Micro,64981.06
1799,20000.0,11338.19,0.03,Mega,67666.81
1800,80000.0,29336.68,3456.43,Micro,288178.06
1801,46000.0,18995.09,962.85,Macro,164332.05
1802,75000.0,20142.18,5763.51,Macro,265232.73
1803,15000.0,3089.35,2609.82,Macro,61443.85
1804,63000.0,14438.96,2954.98,Micro,220228.01
1805,20000.0,12618.78,1600.79,Micro,74827.79
1806,68000.0,28701.34,3706.08,Micro,242135.92
1807,74000.0,22449.69,305.11,Nano,263346.64
1808,11000.0,5515.06,767.89,Macro,36305.5
1809,35000.0,7227.37,1144.93,Micro,122125.67
1810,52000.0,19400.8,5766.92,Mega,189981.89
1811,25000.0,9973.96,673.03,Mega,87251.69
1812,74000.0,21196.24,2288.93,Nano,265219.8
1813,11000.0,460.92,258.23,Micro,38216.4
1814,99000.0,36736.07,7608.35,Nano,347754.68
1815,11000.0,5561.59,3530.21,Nano,39992.09
1816,34000.0,7768.53,826.27,Nano,122815.76
1817,48000.0,10822.89,1350.74,Mega,162161.59
1818,82000.0,35052.9,5145.98,Nano,291239.68
1819,59000.0,13851.8,2552.07,Micro,210586.52
1820,23000.0,2032.87,1433.14,Macro,85892.62
1821,14000.0,148.68,2597.69,Micro,50648.76
1822,62000.0,14949.79,274.45,Macro,222741.67
1823,80000.0,32535.84,4742.0,Micro,281744.65
1824,87000.0,31071.23,4894.24,Nano,309660.92
1825,16000.0,1871.6,1877.71,Macro,56321.64
1826,16000.0,451.24,3539.79,Mega,56016.9
1827,96000.0,37662.7,6313.93,Macro,340149.64
1828,85000.0,36169.09,7523.61,Mega,309666.26
1829,11000.0,6838.04,2464.86,Mega,41409.7
1830,64000.0,20504.57,4530.97,Micro,233630.38
1831,59000.0,31000.63,2464.13,Micro,214238.91
1832,94000.0,27852.49,8473.49,Nano,339585.29
1833,62000.0,22216.47,3545.5,Macro,217508.51
1834,53000.0,13634.58,3339.47,Mega,186279.37
1835,19000.0,5455.55,1025.9,Nano,62910.34
1836,91000.0,26628.62,4539.2,Macro,325281.98
1837,40000.0,17891.66,4098.49,Mega,143452.24
1838,71000.0,21469.99,3220.82,Mega,251221.7
1839,28000.0,5552.36,1016.9,Micro,100577.66
1840,55000.0,16864.95,4255.42,Micro,194398.8
1841,32000.0,10015.16,2074.41,Nano,111980.28
1842,77000.0,18308.62,2517.85,Mega,275529.78
1843,48000.0,12336.62,1217.33,Macro,166731.08
1844,56000.0,24405.54,6450.37,Mega,197084.0
1845,81000.0,26099.19,4351.76,Mega,289036.48
1846,40000.0,12034.96,1471.28,Micro,139441.96
1847,59000.0,19702.11,3903.54,Nano,207092.49
1848,23000.0,2503.61,1223.21,Nano,81689.35
1849,16000.0,2733.79,51.44,Macro,56592.7
1850,40000.0,8210.58,545.07,Micro,142494.86
1851,27000.0,14017.35,2473.26,Macro,94041.05
1852,21000.0,10575.93,1063.32,Nano,73192.79
1853,41000.0,13926.55,2157.72,Micro,148114.13
1854,63000.0,23237.05,5816.14,Micro,224507.51
1855,21000.0,220.84,2792.11,Micro,74899.74
1856,52000.0,13430.02,2656.33,Nano,184464.79
1857,18000.0,7759.49,1463.72,Micro,66349.39
1858,81000.0,35906.97,5440.59,Macro,291313.32
1859,14000.0,4972.63,4905.05,Macro,52752.86
1860,73000.0,34270.33,8062.58,Mega,262588.19
1861,34000.0,14886.77,899.13,Macro,116327.3
1862,96000.0,32948.45,7862.94,Micro,338790.63
1863,75000.0,20712.23,3740.16,Mega,264635.87
1864,70000.0,20270.99,3989.55,Nano,256974.33
1865,77000.0,25669.88,2140.57,Micro,273284.27
1866,74000.0,15463.35,2480.59,Nano,263041.02
1867,31000.0,11092.3,1840.26,Macro,111315.66
1868,12000.0,6674.85,1986.07,Mega,41563.42
1869,32000.0,10277.84,773.33,Nano,116769.99
1870,78000.0,27933.58,5902.6,Mega,276098.8
1871,86000.0,26403.7,3431.08,Macro,310158.42
1872,86000.0,33250.05,10063.75,Macro,304428.49
1873,68000.0,32645.13,3405.06,Nano,242521.94
1874,29000.0,10414.05,3798.21,Nano,99423.72
1875,41000.0,6032.83,6145.54,Macro,146562.09
1876,83000.0,27987.92,6066.84,Macro,292563.17
1877,28000.0,10051.91,3716.74,Macro,97243.64
1878,32000.0,13713.76,826.28,Micro,109927.86
1879,29000.0,6059.63,2206.64,Mega,106074.55
1880,77000.0,25697.36,4354.45,Macro,273672.11
1881,85000.0,33881.51,5708.52,Mega,303660.32
1882,35000.0,19975.02,3222.88,Nano,121528.86
1883,40000.0,7340.0,3690.52,Mega,140528.21
1884,52000.0,20712.45,1629.66,Micro,183016.41
1885,89000.0,13600.07,16.12,Nano,321078.68
1886,24000.0,9748.09,409.9,Macro,85237.91
1887,67000.0,33622.09,6804.49,Mega,240351.85
1888,100000.0,45082.92,4511.63,Mega,352657.7
1889,83000.0,26870.88,3440.19,Nano,296705.13
1890,28000.0,21107.89,3196.67,Nano,100328.51
1891,94000.0,28655.12,7869.19,Nano,337397.98
1892,17000.0,7002.81,236.66,Micro,64248.94
1893,19000.0,11411.22,1302.07,Macro,66219.7
1894,89000.0,28026.12,3152.45,Micro,314886.26
1895,91000.0,33660.42,7639.6,Mega,321265.74
1896,37000.0,13637.93,3061.27,Micro,131017.81
1897,84000.0,32981.98,8476.18,Mega,306243.1
1898,22000.0,2361.07,3343.8,Macro,83042.91
1899,71000.0,26987.14,842.8,Mega,252120.21
1900,77000.0,30775.45,3668.13,Micro,273416.08
1901,76000.0,34279.23,7940.11,Macro,266942.19
1902,19000.0,11432.06,3113.77,Mega,63006.13
1903,89000.0,38203.58,6574.38,Mega,316573.48
1904,100000.0,42832.65,3965.11,Micro,354869.55
1905,13000.0,14275.56,2329.49,Micro,48981.12
1906,25000.0,5063.02,4328.05,Macro,85904.35
1907,91000.0,28080.06,6062.59,Macro,322373.95
1908,34000.0,5867.79,4071.01,Mega,119600.42
1909,96000.0,32602.5,539.46,Micro,348775.12
1910,45000.0,22819.31,4037.23,Micro,159373.74
1911,63000.0,24998.46,5370.52,Micro,227597.37
1912,74000.0,29520.17,2333.16,Nano,264592.23
1913,42000.0,14649.38,651.58,Mega,150462.02
1914,45000.0,20450.89,3342.23,Nano,158069.41
1915,31000.0,7919.85,75.24,Mega,107038.17
1916,86000.0,25104.45,6322.65,Nano,306810.71
1917,41000.0,12732.41,531.27,Macro,141829.07
1918,55000.0,20108.49,2728.37,Mega,195102.18
1919,29000.0,10935.95,3063.81,Mega,101290.16
1920,87000.0,34536.02,4632.18,Mega,303698.98
1921,26000.0,18652.06,5769.45,Nano,92760.07
1922,30000.0,10563.98,2855.99,Micro,104590.9
1923,29000.0,12662.69,1674.2,Micro,105600.86
1924,85000.0,29388.78,2734.05,Micro,302060.02
1925,100000.0,42225.23,8977.12,Mega,364079.75
1926,89000.0,36004.84,3979.36,Micro,316050.2
1927,15000.0,7687.04,2080.46,Nano,55150.72
1928,22000.0,4389.11,885.96,Micro,77838.82
1929,75000.0,29621.45,10260.19,Mega,264485.25
1930,30000.0,11916.0,2576.95,Nano,102331.41
1931,55000.0,28166.64,3413.11,Micro,198655.27
1932,29000.0,4650.73,2501.84,Micro,101185.77
1933,78000.0,30951.51,6412.86,Nano,279665.09
1934,82000.0,34249.1,5675.42,Micro,293149.09
1935,63000.0,24117.69,5295.9,Mega,216904.83
1936,51000.0,14115.6,905.75,Micro,182579.95
1937,58000.0,28443.84,6105.71,Nano,203165.57
1938,91000.0,25512.82,5125.01,Mega,324047.71
1939,81000.0,31382.19,7024.13,Macro,293303.31
1940,48000.0,12532.0,1825.44,Micro,171303.38
1941,99000.0,25065.44,5419.79,Micro,352158.87
1942,43000.0,17136.11,3371.31,Mega,151663.15
1943,77000.0,36052.46,5137.85,Mega,277621.55
1944,69000.0,28453.07,7099.47,Nano,245189.39
1945,19000.0,7958.37,2432.54,Micro,66429.01
1946,63000.0,15033.62,1154.49,Nano,220764.97
1947,11000.0,8231.82,1674.71,Micro,37029.67
1948,28000.0,2208.5,1329.47,Macro,104198.02
1949,49000.0,15858.06,3969.1,Mega,173151.93
1950,52000.0,19763.18,1198.69,Micro,187866.62
1951,70000.0,24309.71,2404.0,Mega,249196.76
1952,17000.0,5166.33,210.62,Nano,56370.27
1953,92000.0,34758.62,3828.85,Nano,325056.86
1954,79000.0,25284.1,6045.62,Nano,283290.9
1955,34000.0,5491.38,2357.57,Nano,119105.3
1956,34000.0,11372.26,2175.76,Micro,121982.5
1957,10000.0,8830.08,4003.3,Micro,36807.31
1958,14000.0,18285.01,4157.36,Micro,46114.7
1959,88000.0,34005.85,5997.37,Mega,312107.03
1960,78000.0,25441.11,2025.28,Mega,272623.28
1961,16000.0,3304.01,1434.94,Macro,59223.86
1962,17000.0,3980.31,779.48,Nano,60506.12
1963,61000.0,25229.37,3211.6,Mega,224414.93
1964,47000.0,18046.99,1401.19,Macro,170993.52
1965,99000.0,36721.56,7917.32,Nano,352930.11
1966,14000.0,12226.44,2751.87,Macro,51785.63
1967,31000.0,16060.43,3805.07,Micro,106883.34
1968,67000.0,18392.96,1625.68,Micro,235576.53
1969,72000.0,11262.04,5915.24,Mega,253574.79
1970,44000.0,24630.89,357.14,Macro,159236.25
1971,39000.0,2347.19,588.16,Micro,135261.64
1972,95000.0,38048.47,6955.77,Micro,339293.45
1973,35000.0,15931.53,4551.27,Mega,121242.41
1974,39000.0,19593.2,1603.3,Micro,143127.54
1975,16000.0,5765.65,1595.52,Micro,52997.26
1976,69000.0,18667.41,4807.66,Mega,246282.83
1977,65000.0,22563.92,7395.6,Mega,232271.16
1978,52000.0,18432.03,5483.11,Macro,178191.47
1979,30000.0,179.66,280.33,Nano,113189.38
1980,55000.0,20842.66,3351.64,Mega,189967.02
1981,36000.0,8119.96,1225.19,Macro,130989.35
1982,55000.0,16935.83,6276.92,Mega,200269.23
1983,35000.0,3231.08,850.27,Nano,127379.93
1984,56000.0,16135.88,6549.28,Nano,204224.97
1985,80000.0,27721.48,6866.25,Nano,289192.49
1986,87000.0,31851.73,6521.06,Nano,309536.75
1987,49000.0,17086.8,1738.2,Micro,173623.85
1988,56000.0,11375.59,711.76,Nano,199499.93
1989,54000.0,12961.09,2336.08,Micro,194573.56
1990,11000.0,1463.57,1633.27,Nano,38784.18
1991,99000.0,33431.32,3017.41,Nano,351230.81
1992,34000.0,11692.41,684.88,Macro,120117.39
1993,63000.0,17421.01,2038.08,Micro,221927.17
1994,52000.0,19752.45,3573.21,Mega,183067.6
1995,47000.0,25467.99,2998.56,Micro,163205.76
1996,58000.0,18367.79,4583.14,Micro,202429.53
1997,44000.0,15287.64,4180.98,Mega,157882.21
1998,86000.0,29093.98,4849.59,Micro,306090.7
1999,84000.0,30964.46,3763.22,Micro,301670.96
2000,72000.0,21827.94,2858.84,Mega,261620.19
2001,43000.0,17664.19,2728.57,Micro,158008.75
2002,83000.0,35640.92,8930.53,Micro,294638.81
2003,15000.0,6444.25,3416.42,Macro,56674.16
2004,27000.0,6491.32,1109.3,Macro,90575.7
2005,75000.0,29241.05,3969.11,Micro,266465.68
2006,36000.0,11450.64,383.87,Mega,126635.76
2007,28000.0,20148.66,3254.18,Micro,100747.25
2008,62000.0,24171.07,6347.88,Nano,217364.65
2009,69000.0,21079.49,3125.86,Micro,246896.81
2010,58000.0,21668.17,6615.75,Macro,206051.57
2011,28000.0,11422.09,986.71,Mega,93291.73
2012,72000.0,28040.13,5704.48,Micro,251625.26
2013,84000.0,24848.52,1841.07,Micro,302405.52
2014,48000.0,14815.67,2458.46,Nano,170110.49
2015,32000.0,4067.84,958.29,Micro,111802.34
2016,80000.0,22221.9,3185.6,Micro,282599.96
2017,63000.0,20705.8,3522.06,Macro,223249.71
2018,73000.0,30350.54,5230.13,Nano,260238.32
2019,13000.0,2584.81,337.16,Nano,50533.56
2020,53000.0,19936.96,5788.04,Nano,182593.76
2021,72000.0,11811.85,497.25,Micro,256660.8
2022,61000.0,24554.34,4214.67,Nano,219877.29
2023,44000.0,16550.79,5075.48,Macro,151924.14
2024,13000.0,1959.69,1004.49,Nano,49369.12
2025,82000.0,32423.41,5912.09,Nano,288978.14
2026,19000.0,11836.07,1584.29,Micro,62614.18
2027,93000.0,29006.47,5653.7,Macro,325658.98
2028,19000.0,6005.25,2383.63,Macro,66381.82
2029,74000.0,21991.12,877.58,Micro,265838.65
2030,43000.0,15883.74,352.86,Nano,152493.07
2031,60000.0,30682.77,6365.58,Micro,213224.52
2032,73000.0,27397.87,3862.18,Mega,263701.5
2033,96000.0,33863.14,4851.67,Micro,346718.59
2034,84000.0,22234.62,4066.66,Mega,300545.02
2035,46000.0,13438.45,1228.18,Mega,161967.8
2036,93000.0,26867.39,2603.67,Nano,329722.48
2037,12000.0,2198.54,346.49,Nano,41630.5
2038,64000.0,25827.05,5193.28,Macro,230250.8
2039,62000.0,29396.88,4153.7,Nano,220982.09
2040,49000.0,15960.32,5254.91,Micro,174179.1
2041,78000.0,26046.88,2488.18,Mega,276249.06
2042,60000.0,16604.18,5253.65,Nano,212487.44
2043,43000.0,9644.23,1805.61,Macro,154532.61
2044,93000.0,31271.87,8352.36,Micro,327379.64
2045,33000.0,6244.26,1703.12,Mega,113598.7
2046,48000.0,23008.52,325.43,Micro,167343.44
2047,39000.0,14588.55,5478.28,Micro,140540.7
2048,72000.0,24971.72,3384.71,Mega,260295.85
2049,34000.0,8100.35,4642.79,Nano,122283.89
2050,100000.0,34284.71,10337.98,Micro,354680.45
2051,34000.0,8203.18,6045.6,Micro,120067.47
2052,27000.0,15449.22,4645.83,Mega,96821.28
2053,12000.0,10220.74,4464.19,Micro,45252.69
2054,27000.0,8386.19,4055.06,Mega,98988.77
2055,74000.0,21269.67,4212.71,Macro,263894.83
2056,33000.0,21081.77,1295.93,Nano,120632.26
2057,21000.0,5180.33,1332.82,Nano,77692.55
2058,24000.0,12799.67,49.25,Micro,85862.61
2059,100000.0,43760.69,6420.97,Nano,350087.08
2060,55000.0,15394.93,4813.23,Mega,196718.71
2061,56000.0,18778.03,2522.17,Macro,203567.87
2062,96000.0,30075.37,6063.87,Macro,339213.53
2063,37000.0,6172.69,339.88,Mega,135377.92
2064,94000.0,17171.27,1021.3,Nano,333837.24
2065,20000.0,2388.28,593.66,Mega,75776.89
2066,43000.0,28083.76,4457.09,Mega,148215.55
2067,19000.0,2501.89,2170.75,Macro,69732.52
2068,60000.0,19442.51,3361.5,Nano,207624.18
2069,100000.0,25978.68,3807.46,Mega,356282.73
2070,51000.0,18073.11,5706.99,Micro,178473.92
2071,87000.0,36126.14,6662.02,Micro,311743.67
2072,51000.0,16190.26,7972.16,Mega,177933.47
2073,60000.0,18474.61,1883.69,Mega,210468.96
2074,13000.0,6237.81,777.46,Nano,44497.94
2075,21000.0,7239.53,1611.17,Micro,75883.45
2076,44000.0,12239.73,3772.52,Micro,152541.54
2077,23000.0,10700.57,582.37,Nano,79201.47
2078,92000.0,31076.32,6931.17,Macro,328875.07
2079,10000.0,5825.17,105.71,Macro,33929.08
2080,71000.0,28254.8,4399.2,Macro,252518.06
2081,96000.0,34713.56,3437.71,Micro,345195.95
2082,59000.0,24081.9,3331.67,Micro,211636.72
2083,35000.0,7798.02,1957.66,Macro,120638.99
2084,40000.0,8854.99,149.94,Mega,145297.94
2085,58000.0,28337.07,6984.63,Nano,203413.71
2086,89000.0,31770.89,5889.23,Macro,316269.76
2087,58000.0,21458.28,4237.9,Macro,202234.85
2088,58000.0,17934.3,3457.85,Mega,206285.1
2089,36000.0,12436.99,903.68,Micro,133588.17
2090,92000.0,29331.52,8145.98,Nano,330155.21
2091,78000.0,37477.61,12108.02,Micro,277337.55
2092,45000.0,8417.13,4060.03,Macro,156884.42
2093,37000.0,538.69,870.27,Macro,132408.84
2094,43000.0,13566.85,1316.83,Nano,153535.25
2095,27000.0,5441.22,1129.23,Micro,98454.41
2096,57000.0,21666.27,11534.63,Mega,200805.6
2097,60000.0,16098.4,2896.23,Nano,213380.96
2098,12000.0,4549.97,968.12,Macro,39992.55
2099,40000.0,8483.01,1590.99,Mega,139144.93
2100,26000.0,494.67,3307.76,Macro,96531.22
2101,82000.0,26374.25,4160.12,Macro,291597.38
2102,55000.0,16184.08,3600.79,Mega,195656.12
2103,57000.0,16799.94,2953.1,Nano,205670.3
2104,78000.0,29990.21,4661.34,Mega,278864.81
2105,54000.0,18317.11,2118.81,Micro,191380.22
2106,66000.0,23524.61,7947.06,Macro,232314.77
2107,55000.0,18506.67,4089.3,Nano,196183.98
2108,17000.0,2291.17,2154.7,Micro,63861.48
2109,10000.0,5426.77,2378.17,Micro,36355.32
2110,79000.0,26473.54,7295.71,Macro,281951.61
2111,77000.0,22259.93,3354.03,Mega,283251.11
2112,23000.0,5723.87,4001.56,Nano,84596.17
2113,86000.0,29453.26,4046.31,Nano,300717.18
2114,82000.0,23140.53,2043.23,Macro,288661.32
2115,50000.0,15084.28,474.42,Macro,181054.34
2116,50000.0,11109.71,3949.36,Nano,172982.91
2117,74000.0,21098.9,3621.74,Micro,261849.76
2118,52000.0,13560.66,2669.57,Nano,187774.04
2119,92000.0,26469.27,7070.95,Micro,328239.38
2120,33000.0,18795.12,3740.23,Micro,114287.97
2121,42000.0,11853.88,425.87,Micro,148894.57
2122,36000.0,15826.44,1740.74,Nano,127546.66
2123,34000.0,19684.57,5029.56,Macro,118885.55
2124,35000.0,16748.02,1727.57,Micro,130552.39
2125,75000.0,29390.65,5909.57,Mega,267044.34
2126,44000.0,23134.4,3022.94,Mega,155941.34
2127,92000.0,30427.45,7716.72,Nano,330643.71
2128,20000.0,6460.32,1391.49,Micro,72997.21
2129,55000.0,19801.81,1585.08,Micro,195423.1
2130,15000.0,109.11,981.48,Nano,54634.71
2131,68000.0,19165.38,917.99,Nano,240393.74
2132,44000.0,11075.71,3220.12,Mega,150190.12
2133,69000.0,19909.4,248.12,Micro,242253.51
2134,72000.0,20221.32,6062.82,Macro,252705.95
2135,56000.0,22468.15,3369.15,Nano,201690.38
2136,61000.0,23132.29,6415.85,Micro,223438.76
2137,42000.0,15832.43,2942.0,Nano,147475.22
2138,22000.0,561.49,182.88,Micro,79337.08
2139,57000.0,17941.92,3090.31,Mega,204046.14
2140,13000.0,6345.76,3579.86,Micro,44851.65
2141,11000.0,1606.39,1584.96,Micro,37745.95
2142,34000.0,2690.57,3009.39,Macro,119750.71
2143,60000.0,21448.59,1782.91,Micro,215953.02
2144,17000.0,103.56,469.53,Nano,61355.65
2145,27000.0,16237.37,3192.29,Micro,93618.85
2146,51000.0,24161.08,4792.64,Nano,180785.09
2147,53000.0,10678.65,3724.56,Micro,189564.92
2148,26000.0,10855.72,1338.04,Micro,88007.55
2149,48000.0,20800.63,5617.72,Mega,174880.55
2150,97000.0,23105.3,5386.11,Macro,347962.54
2151,17000.0,961.22,748.2,Micro,58937.72
2152,45000.0,23882.72,3316.92,Nano,159419.69
2153,33000.0,11292.37,945.96,Nano,116344.21
2154,87000.0,28277.01,7015.22,Nano,310222.47
2155,82000.0,23775.37,3162.66,Macro,294904.52
2156,63000.0,11204.28,1845.74,Mega,222135.01
2157,51000.0,19507.72,3276.65,Mega,182888.77
2158,33000.0,11502.53,2911.12,Micro,114154.41
2159,56000.0,25183.69,2279.89,Mega,197352.81
2160,68000.0,20646.61,2092.46,Nano,242036.58
2161,26000.0,10956.5,2940.48,Mega,92132.73
2162,59000.0,24000.07,2348.45,Nano,210731.9
2163,71000.0,29268.81,4327.22,Micro,254961.5
2164,83000.0,28110.17,7358.17,Mega,297626.73
2165,47000.0,19312.56,574.25,Nano,169233.69
2166,46000.0,22093.02,3789.15,Macro,167407.84
